Customer_Identifier|Fund_Identifier|Period_Ending|Relationship_Started|Service_Provider_Identifier|Service_Type|TM_AUM_Under_Authority
1|10035923|3/31/2023||||-1515.6156
1|10035923|3/31/2023||||2527.3193
1|10035923|3/31/2023||||1059.0344
1|10035923|3/31/2023||||1417.4961
1|10035923|3/31/2023||||1588.1914
1|10035923|3/31/2023||||-1.3074
1|10035923|3/31/2023||||2321.9307
1|10035923|3/31/2023||||425.1399
1|10035923|3/31/2023||||139.5556
1|10035923|3/31/2023||||2020.2418
1|10035923|3/31/2023||||-1814.803
1|10035923|3/31/2023||||-1499.311
1|10035923|3/31/2023||||-1452.8112
1|10035923|3/31/2023||||-3114.8627
1|10035923|3/31/2023||||-411.8514
1|10035923|3/31/2023||||414.786
1|10035923|3/31/2023||||-1534.3748
1|10035923|3/31/2023||||395.6662
1|10035923|3/31/2023||||74.5177
1|10035923|3/31/2023||||-1119.2843
1|10035923|3/31/2023||||1502.3585
1|10035923|3/31/2023||||7609.9251
1|10035923|3/31/2023||||-4784.2443
1|10035923|3/31/2023||||-408.9583
1|10035923|3/31/2023||||168.0644
1|10035923|3/31/2023||||1166.5199
1|10035923|3/31/2023||||5785.3903
1|10035923|3/31/2023||||5260.4217
1|10035923|3/31/2023||||-156.2233
1|10035923|3/31/2023||||-14132.7848
1|10035923|3/31/2023||||1017.4044
1|10035923|3/31/2023||||-8.5315
1|10035923|3/31/2023||||-1015.2141
1|10035923|3/31/2023||||-563.3609
1|10035923|3/31/2023||||-414.4764
1|10035923|3/31/2023||||-25.2324
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||29728.809
1|10035923|3/31/2023||||-15406.2864
1|10035923|3/31/2023||||18231.1344
1|10035923|3/31/2023||||-30921.2208
1|10035923|3/31/2023||||9213.3504
1|10035923|3/31/2023||||-5654175.728
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||40992.8904
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||-3933.0576
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||-18089.892
1|10035923|3/31/2023||||-30269.3328
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||-38830.7952
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||2514.4777
1|10035923|3/31/2023||||397.2339
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||7037.5
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||-1860.3841
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||-849.2496
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||-8414.84
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||-1859.3747
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||8433.5
1|10035923|3/31/2023||||1629.72
1|10035923|3/31/2023||||40
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||-5948.625
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||250399.8113
1|10035923|3/31/2023||||245526.8935
1|10035923|3/31/2023||||109094.1338
1|10035923|3/31/2023||||8034.9887
1|10035923|3/31/2023||||21328.0837
1|10035923|3/31/2023||||97907.2586
1|10035923|3/31/2023||||-71584.8082
1|10035923|3/31/2023||||-76745.01
1|10035923|3/31/2023||||-51.2931
1|10035923|3/31/2023||||-33753.0826
1|10035923|3/31/2023||||55497.3003
1|10035923|3/31/2023||||-6418.762
1|10035923|3/31/2023||||-33757.4716
1|10035923|3/31/2023||||-42142.6709
1|10035923|3/31/2023||||103011.7486
1|10035923|3/31/2023||||26261.4992
1|10035923|3/31/2023||||-208406.4316
1|10035923|3/31/2023||||12800.1471
1|10035923|3/31/2023||||40595.9522
1|10035923|3/31/2023||||-26617.0577
1|10035923|3/31/2023||||179217.0943
1|10035923|3/31/2023||||68234.1426
1|10035923|3/31/2023||||-36504.0517
1|10035923|3/31/2023||||-5841.024
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||2923.687
1|10035923|3/31/2023||||-9.9568
1|10035923|3/31/2023||||355.6133
1|10035923|3/31/2023||||12391.7836
1|10035923|3/31/2023||||361.4297
1|10035923|3/31/2023||||-3082.2705
1|10035923|3/31/2023||||-2078.0687
1|10035923|3/31/2023||||-4444.8836
1|10035923|3/31/2023||||-15525.8829
1|10035923|3/31/2023||||-2120.7484
1|10035923|3/31/2023||||1220.1117
1|10035923|3/31/2023||||-62.0354
1|10035923|3/31/2023||||-134.1599
1|10035923|3/31/2023||||2781.1648
1|10035923|3/31/2023||||-1711.2139
1|10035923|3/31/2023||||-226.8564
1|10035923|3/31/2023||||2366.1422
1|10035923|3/31/2023||||-4404.0363
1|10035923|3/31/2023||||291.6856
1|10035923|3/31/2023||||459.1336
1|10035923|3/31/2023||||-615.9779
1|10035923|3/31/2023||||3659.0153
1|10035923|3/31/2023||||2557.42
1|10035923|3/31/2023||||364.1432
1|10035923|3/31/2023||||-5136.1095
1|10035923|3/31/2023||||-237.0511
1|10035923|3/31/2023||||-3263.994
1|10035923|3/31/2023||||3148.0836
1|10035923|3/31/2023||||-6681.3276
1|10035923|3/31/2023||||-100.6354
1|10035923|3/31/2023||||-13569.0018
1|10035923|3/31/2023||||4218.066
1|10035923|3/31/2023||||-6037.3209
1|10035923|3/31/2023||||4413.2999
1|10035923|3/31/2023||||3980.8104
1|10035923|3/31/2023||||-197.0185
1|10035923|3/31/2023||||8189.7119
1|10035923|3/31/2023||||5490.2191
1|10035923|3/31/2023||||-60.7731
1|10035923|3/31/2023||||-1452.671
1|10035923|3/31/2023||||7233.0997
1|10035923|3/31/2023||||-519.5195
1|10035923|3/31/2023||||-1435.3566
1|10035923|3/31/2023||||-1363.475
1|10035923|3/31/2023||||-4797.1817
1|10035923|3/31/2023||||133.1242
1|10035923|3/31/2023||||4609.7737
1|10035923|3/31/2023||||-3347.4285
1|10035923|3/31/2023||||-2315.0359
1|10035923|3/31/2023||||641.9648
1|10035923|3/31/2023||||-13912.2066
1|10035923|3/31/2023||||717.1464
1|10035923|3/31/2023||||840.4159
1|10035923|3/31/2023||||-2.7392
1|10035923|3/31/2023||||-305.8395
1|10035923|3/31/2023||||-8707.196
1|10035923|3/31/2023||||12651.2192
1|10035923|3/31/2023||||-11363.5759
1|10035923|3/31/2023||||-4106.5769
1|10035923|3/31/2023||||8492.811
1|10035923|3/31/2023||||435.6771
1|10035923|3/31/2023||||132.6491
1|10035923|3/31/2023||||-2522.9606
1|10035923|3/31/2023||||13389.5676
1|10035923|3/31/2023||||484.8916
1|10035923|3/31/2023||||-3433.4135
1|10035923|3/31/2023||||569.1019
1|10035923|3/31/2023||||5998.26
1|10035923|3/31/2023||||-302.1446
1|10035923|3/31/2023||||1807.1925
1|10035923|3/31/2023||||637.7055
1|10035923|3/31/2023||||-6666.0783
1|10035923|3/31/2023||||1600.1791
1|10035923|3/31/2023||||16872.2694
1|10035923|3/31/2023||||-1798.7498
1|10035923|3/31/2023||||5.388
1|10035923|3/31/2023||||-3055.6791
1|10035923|3/31/2023||||-975.7191
1|10035923|3/31/2023||||-2061.5624
1|10035923|3/31/2023||||10562.8371
1|10035923|3/31/2023||||-4544.2526
1|10035923|3/31/2023||||-17073.7907
1|10035923|3/31/2023||||646.8882
1|10035923|3/31/2023||||-3070.333
1|10035923|3/31/2023||||831.1124
1|10035923|3/31/2023||||280.5516
1|10035923|3/31/2023||||4084.7387
1|10035923|3/31/2023||||2586.2531
1|10035923|3/31/2023||||-231.8436
1|10035923|3/31/2023||||2507.8119
1|10035923|3/31/2023||||-3821.2652
1|10035923|3/31/2023||||26725.1916
1|10035923|3/31/2023||||-4580.295
1|10035923|3/31/2023||||22517.1999
1|10035923|3/31/2023||||-704.864
1|10035923|3/31/2023||||-10318.2456
1|10035923|3/31/2023||||-3531.1823
1|10035923|3/31/2023||||2777.1949
1|10035923|3/31/2023||||-1761.4798
1|10035923|3/31/2023||||-3934.904
1|10035923|3/31/2023||||-12592.2979
1|10035923|3/31/2023||||-13.5946
1|10035923|3/31/2023||||-5620.0926
1|10035923|3/31/2023||||-64.8602
1|10035923|3/31/2023||||-6436.3518
1|10035923|3/31/2023||||100.1096
1|10035923|3/31/2023||||-1408.1803
1|10035923|3/31/2023||||205.0195
1|10035923|3/31/2023||||5082.0708
1|10035923|3/31/2023||||-578.1766
1|10035923|3/31/2023||||637.1141
1|10035923|3/31/2023||||6324.579
1|10035923|3/31/2023||||1716.9503
1|10035923|3/31/2023||||3873.7669
1|10035923|3/31/2023||||894.7098
1|10035923|3/31/2023||||2529.3146
1|10035923|3/31/2023||||737.5082
1|10035923|3/31/2023||||5704.4722
1|10035923|3/31/2023||||2159.3321
1|10035923|3/31/2023||||664.7102
1|10035923|3/31/2023||||947.5685
1|10035923|3/31/2023||||-148.7021
1|10035923|3/31/2023||||8817.703
1|10035923|3/31/2023||||-228.431
1|10035923|3/31/2023||||-773.8151
1|10035923|3/31/2023||||26.1544
1|10035923|3/31/2023||||-782.7252
1|10035923|3/31/2023||||592.6623
1|10035923|3/31/2023||||354.0325
1|10035923|3/31/2023||||-7.3214
1|10035923|3/31/2023||||1735.7099
1|10035923|3/31/2023||||-85.2692
1|10035923|3/31/2023||||-16143.7535
1|10035923|3/31/2023||||-3911.3811
1|10035923|3/31/2023||||-738.0925
1|10035923|3/31/2023||||-15408.9735
1|10035923|3/31/2023||||-1987.4045
1|10035923|3/31/2023||||3527.1742
1|10035923|3/31/2023||||-209.727
1|10035923|3/31/2023||||-3771.7968
1|10035923|3/31/2023||||10013.3125
1|10035923|3/31/2023||||201.1395
1|10035923|3/31/2023||||-3895.5464
1|10035923|3/31/2023||||1663.532
1|10035923|3/31/2023||||-8696.4389
1|10035923|3/31/2023||||743.4341
1|10035923|3/31/2023||||-9238.4452
1|10035923|3/31/2023||||163.8298
1|10035923|3/31/2023||||-981.5007
1|10035923|3/31/2023||||578.9356
1|10035923|3/31/2023||||-4773.3296
1|10035923|3/31/2023||||-945.7585
1|10035923|3/31/2023||||-4391.1957
1|10035923|3/31/2023||||1163.1494
1|10035923|3/31/2023||||-451.4355
1|10035923|3/31/2023||||-5146.9797
1|10035923|3/31/2023||||-75.6118
1|10035923|3/31/2023||||-210.4649
1|10035923|3/31/2023||||899.0642
1|10035923|3/31/2023||||2500.7396
1|10035923|3/31/2023||||-3.6062
1|10035923|3/31/2023||||-174.678
1|10035923|3/31/2023||||-139.1068
1|10035923|3/31/2023||||205.5507
1|10035923|3/31/2023||||4391.3584
1|10035923|3/31/2023||||8524.7734
1|10035923|3/31/2023||||868.1689
1|10035923|3/31/2023||||-5247.3732
1|10035923|3/31/2023||||-100.4453
1|10035923|3/31/2023||||71.18
1|10035923|3/31/2023||||81.4688
1|10035923|3/31/2023||||-759.391
1|10035923|3/31/2023||||3555.4842
1|10035923|3/31/2023||||248.9014
1|10035923|3/31/2023||||2.9145
1|10035923|3/31/2023||||-29997.5513
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||-7513.25
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||-9691.3925
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||-177430
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||316.4636
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||2032.3582
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||-3.1052
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||-2083.317
1|10035923|3/31/2023||||8479.801
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||106540
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
1|10035923|3/31/2023||||0
